"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64"
"870",0,0,0,96,255,96,0,0,0,0,0,192,255,208,0,0,0,0,144,255,255,255,0,0,0,128,255,255,255,208,0,0,0,0,64,48,255,224,0,0,0,0,0,48,255,208,0,0,0,0,0,64,255,255,32,0,0,0,0,64,255,176,32,0
"871",0,0,16,240,224,0,0,0,0,0,96,255,128,0,0,0,0,0,224,255,208,0,0,0,0,144,240,224,255,16,0,0,0,80,48,96,255,80,0,0,0,0,0,48,255,176,0,0,0,0,0,80,224,240,0,0,0,0,48,240,255,255,96,0
"872",0,0,112,255,64,0,0,0,0,0,144,255,96,0,0,0,0,16,208,255,96,0,0,0,0,144,255,255,176,0,0,0,0,128,96,160,255,16,0,0,0,0,0,32,255,176,0,0,0,0,16,112,255,255,112,0,0,0,64,240,255,240,240,48
"873",0,0,0,0,112,208,32,0,0,0,0,0,128,255,64,0,0,48,128,144,240,240,16,0,0,64,192,176,224,192,0,0,0,0,0,0,192,192,0,0,0,0,0,0,176,208,0,0,0,0,0,0,128,255,80,0,0,0,0,0,96,255,80,0
"874",0,0,0,64,208,64,0,0,0,0,0,144,255,176,0,0,0,80,255,255,255,128,0,0,0,0,64,176,255,144,0,0,0,0,0,64,255,192,0,0,0,0,0,64,255,224,0,0,0,0,0,192,255,255,80,0,0,0,0,48,255,255,64,0
"875",0,0,80,255,80,0,0,0,0,0,32,255,208,0,0,0,0,0,176,255,255,32,0,0,0,0,48,192,255,144,0,0,0,0,0,0,224,224,0,0,0,0,0,0,144,255,48,0,0,0,144,192,224,255,128,80,0,0,64,192,208,255,255,240
"876",0,0,0,0,160,112,0,0,0,0,0,32,255,208,0,0,0,0,48,255,255,144,0,0,0,128,255,255,255,160,0,0,0,16,48,48,255,176,0,0,0,0,0,16,255,208,0,0,0,0,0,0,255,255,48,0,0,0,0,0,128,255,160,0
"877",0,0,32,240,224,64,0,0,0,0,128,255,255,176,0,0,0,0,112,255,255,160,0,0,0,0,112,255,255,144,0,0,0,0,160,255,255,96,0,0,0,0,160,255,255,128,0,0,0,0,208,255,255,208,0,0,0,0,32,176,240,112,0,0
"878",0,0,96,176,192,48,0,0,0,0,144,255,255,208,0,0,0,0,80,255,255,144,0,0,0,0,80,255,255,112,0,0,0,0,112,255,255,96,0,0,0,0,128,255,255,96,0,0,0,0,144,255,255,96,0,0,0,0,80,192,176,48,0,0
"879",0,0,48,255,160,0,0,0,0,16,160,255,255,16,0,0,0,160,255,255,240,0,0,0,0,48,176,255,255,0,0,0,0,0,0,224,255,48,0,0,0,0,0,224,255,48,0,0,0,0,16,255,255,80,0,0,0,0,16,224,208,0,0,0
"880",0,0,16,240,208,16,0,0,0,0,128,255,255,128,0,0,48,208,255,255,255,96,0,0,0,144,128,144,255,96,0,0,0,0,0,160,255,16,0,0,0,0,0,192,255,0,0,0,0,0,0,255,224,16,0,0,0,0,0,192,255,16,0,0
"881",0,0,16,240,208,0,0,0,0,0,48,255,255,32,0,0,0,16,192,255,192,0,0,0,0,128,255,255,128,0,0,0,0,32,192,255,96,0,0,0,0,0,112,255,112,0,0,0,0,0,64,255,128,0,0,0,0,0,16,224,144,0,0,0
"882",0,0,192,192,192,80,0,0,0,0,64,255,255,128,0,0,0,0,32,255,255,144,0,0,0,0,64,255,255,144,0,0,0,0,64,255,255,64,0,0,0,0,80,255,255,48,0,0,0,0,144,255,255,0,0,0,0,0,176,192,192,64,0,0
"883",0,0,96,192,255,160,0,0,0,0,0,192,255,255,16,0,0,0,0,144,255,255,64,0,0,0,0,208,255,255,48,0,0,0,0,224,255,224,0,0,0,0,0,224,255,160,0,0,0,0,32,255,255,208,0,0,0,0,112,255,240,32,0,0
"884",0,0,48,192,112,32,0,0,0,0,144,255,255,128,0,0,0,0,112,255,255,160,0,0,0,0,96,255,255,192,0,0,0,0,96,255,255,176,0,0,0,0,64,255,255,160,0,0,0,0,128,255,255,192,0,0,0,0,48,176,192,96,0,0
"885",0,0,144,192,160,80,0,0,0,80,255,255,255,208,0,0,0,16,255,255,255,255,0,0,0,0,128,255,255,255,48,0,0,0,64,255,255,255,64,0,0,0,32,255,255,255,16,0,0,0,144,255,255,255,16,0,0,0,80,192,192,80,0,0
"886",0,0,0,96,192,96,0,0,0,0,80,255,255,208,0,0,0,32,240,255,255,192,0,0,0,64,255,255,255,224,16,0,0,0,128,255,255,208,0,0,0,0,64,255,255,224,0,0,0,0,96,255,255,255,64,0,0,0,16,192,192,96,0,0
"887",0,0,16,112,160,112,0,0,0,0,128,255,255,255,0,0,0,0,240,255,255,255,0,0,0,16,112,255,255,255,48,0,0,0,16,255,255,255,64,0,0,0,48,255,255,255,16,0,0,0,64,255,255,255,0,0,0,0,16,144,192,96,0,0
"888",0,0,0,0,240,192,0,0,0,0,0,80,255,240,0,0,0,0,48,224,255,160,0,0,0,48,240,255,255,144,0,0,0,176,240,144,255,160,0,0,0,0,0,96,255,112,0,0,0,0,0,112,255,128,0,0,0,0,0,16,208,255,96,0
"889",0,0,0,16,176,160,0,0,0,0,0,128,255,208,0,0,0,0,112,255,255,112,0,0,0,80,255,255,255,0,0,0,0,64,160,255,255,0,0,0,0,0,0,240,255,0,0,0,0,0,0,176,255,64,0,0,0,0,0,0,176,208,16,0
"890",0,0,0,0,96,176,0,0,0,0,0,64,255,192,0,0,0,0,16,192,255,176,0,0,0,16,192,208,255,112,0,0,0,144,255,208,255,48,0,0,0,32,48,96,255,48,0,0,0,0,0,96,255,48,0,0,0,0,0,0,144,128,0,0
"891",0,0,0,32,240,144,0,0,0,0,0,112,255,240,0,0,0,0,80,240,255,160,0,0,0,48,255,255,255,96,0,0,0,48,192,224,255,80,0,0,0,0,0,128,255,128,0,0,0,0,0,80,255,240,32,0,0,0,0,32,208,240,64,0
"892",0,0,0,240,192,80,0,0,0,0,64,255,255,128,0,0,0,0,144,255,240,48,0,0,0,16,255,255,144,0,0,0,0,96,255,255,144,0,0,0,0,0,176,255,176,0,0,0,0,0,64,255,224,16,0,0,0,0,0,208,255,0,0,0
"893",0,0,0,0,224,160,0,0,0,0,16,176,255,192,0,0,0,32,192,255,255,192,0,0,0,64,176,80,240,176,0,0,0,0,0,16,255,112,0,0,0,0,0,48,255,112,0,0,0,0,0,16,255,176,0,0,0,0,0,0,176,144,0,0
"894",0,0,0,64,192,208,32,0,0,0,32,208,255,240,0,0,0,64,255,255,255,144,0,0,0,48,160,240,255,96,0,0,0,0,0,208,255,0,0,0,0,0,0,224,255,16,0,0,0,0,0,144,255,160,0,0,0,0,0,32,240,208,16,0
"895",0,0,0,96,208,96,0,0,0,0,0,192,255,208,0,0,0,0,160,255,255,160,0,0,0,80,255,255,255,112,0,0,0,32,80,208,255,64,0,0,0,0,0,144,255,64,0,0,0,0,0,192,255,16,0,0,0,0,0,128,224,32,0,0
"896",0,0,0,0,80,255,128,0,0,0,0,0,208,255,192,0,0,0,0,144,255,255,144,0,0,0,160,255,224,255,128,0,0,64,240,176,128,255,80,0,0,0,112,16,144,255,48,0,0,0,0,0,192,255,0,0,0,0,0,0,128,240,32,0
"897",0,0,128,192,192,96,0,0,0,0,240,255,255,255,0,0,0,0,128,255,255,255,0,0,0,0,96,255,255,255,64,0,0,0,80,255,255,255,64,0,0,0,64,255,255,255,112,0,0,0,240,255,255,255,128,0,0,0,64,144,176,128,64,0
"898",0,0,48,192,160,16,0,0,0,0,192,255,255,160,0,0,0,0,112,255,255,128,0,0,0,0,48,255,255,192,0,0,0,0,32,240,255,224,0,0,0,0,0,255,255,240,0,0,0,0,32,255,255,224,0,0,0,0,64,128,192,48,0,0
"899",0,0,16,128,192,112,0,0,0,0,112,255,255,255,160,0,0,0,80,255,255,255,80,0,0,0,80,255,255,240,16,0,0,0,64,255,255,255,64,0,0,0,144,255,255,255,0,0,0,0,144,255,255,224,0,0,0,0,32,160,192,144,0,0
"900",0,0,16,160,192,176,80,0,0,0,128,255,255,255,48,0,0,0,208,255,255,176,0,0,0,16,255,255,255,192,0,0,0,32,255,255,255,160,0,0,0,32,255,255,255,96,0,0,0,0,112,255,255,128,0,0,0,0,32,176,192,64,0,0
"901",0,0,0,16,208,240,96,0,0,0,0,112,255,255,128,0,0,0,48,224,255,255,96,0,0,80,240,255,255,255,64,0,0,80,192,208,255,255,64,0,0,0,0,64,255,255,128,0,0,0,0,64,255,255,128,0,0,0,0,16,192,255,80,0
"902",0,0,0,128,176,48,0,0,0,0,96,255,255,240,16,0,0,0,80,255,255,255,16,0,0,0,80,255,255,255,16,0,0,0,16,255,255,255,48,0,0,0,48,255,255,255,0,0,0,0,0,255,255,192,0,0,0,0,0,176,176,32,0,0
"903",0,0,144,144,16,0,0,0,0,0,160,255,48,0,0,0,0,0,208,255,112,0,0,0,0,0,96,255,208,0,0,0,0,0,0,224,255,0,0,0,0,0,0,208,255,208,64,0,0,0,160,255,255,255,240,32,0,0,128,255,208,128,80,0
"904",0,0,64,240,176,16,0,0,0,32,208,255,255,0,0,0,0,32,192,255,192,0,0,0,0,0,0,224,224,0,0,0,0,0,0,240,224,0,0,0,0,0,0,255,208,0,0,0,0,0,48,255,240,0,0,0,0,0,32,240,255,16,0,0
"905",0,0,32,176,255,112,0,0,0,0,128,255,255,32,0,0,0,32,255,255,255,0,0,0,0,0,80,255,255,0,0,0,0,0,32,255,255,16,0,0,0,0,128,255,255,48,0,0,0,0,144,255,255,208,0,0,0,0,32,192,208,144,0,0
"906",0,16,96,255,208,96,16,0,0,16,192,255,255,255,16,0,0,0,160,255,255,192,0,0,0,32,224,255,255,192,0,0,0,32,144,255,255,192,0,0,0,0,16,224,255,224,0,0,0,0,96,255,255,224,32,0,0,0,64,192,208,128,32,0
"907",0,0,0,16,208,192,16,0,0,0,0,96,255,224,16,0,0,128,192,255,255,176,0,0,0,64,128,144,255,240,0,0,0,0,0,0,255,240,0,0,0,0,0,0,208,255,48,0,0,0,0,0,192,255,64,0,0,0,0,0,176,255,80,0
"908",0,0,0,112,208,48,0,0,0,0,16,240,255,240,0,0,0,144,255,255,255,255,32,0,0,64,128,192,255,160,0,0,0,0,0,176,255,208,0,0,0,0,0,112,255,240,0,0,0,0,0,96,255,255,32,0,0,0,0,96,255,255,112,0
"909",0,0,32,255,208,0,0,0,0,0,64,255,240,0,0,0,0,0,32,255,255,32,0,0,0,0,16,255,255,32,0,0,0,0,0,240,255,64,0,0,0,0,0,224,255,48,0,0,0,0,0,255,255,48,0,0,0,0,0,224,255,96,0,0
"910",0,0,32,255,192,0,0,0,0,0,32,255,255,48,0,0,0,0,32,255,255,48,0,0,0,0,16,255,255,32,0,0,0,0,80,255,208,0,0,0,0,0,16,255,224,0,0,0,0,0,64,255,192,0,0,0,0,0,32,224,160,0,0,0
"911",0,0,32,255,160,0,0,0,0,0,96,255,255,64,0,0,0,0,32,240,255,112,0,0,0,0,0,176,255,64,0,0,0,0,0,240,255,48,0,0,0,0,0,208,240,0,0,0,0,0,16,255,208,0,0,0,0,0,32,240,176,0,0,0
"912",0,0,16,240,176,16,0,0,0,0,48,255,255,32,0,0,0,0,48,255,255,16,0,0,0,0,16,255,255,32,0,0,0,0,64,255,224,0,0,0,0,0,32,255,255,0,0,0,0,0,32,255,224,0,0,0,0,0,16,240,112,0,0,0
"913",0,0,0,255,96,0,0,0,0,0,0,255,224,0,0,0,0,0,0,224,255,0,0,0,0,0,0,240,240,0,0,0,0,0,0,224,240,0,0,0,0,0,0,240,224,0,0,0,0,0,0,208,224,0,0,0,0,0,0,160,208,0,0,0
"914",0,0,0,224,224,0,0,0,0,0,80,255,192,0,0,0,0,0,112,255,96,0,0,0,0,0,192,255,64,0,0,0,0,0,192,255,16,0,0,0,0,0,192,255,0,0,0,0,0,0,144,255,64,0,0,0,0,0,16,208,240,32,0,0
"915",0,0,32,224,192,0,0,0,0,0,64,255,192,0,0,0,0,0,80,255,96,0,0,0,0,0,96,255,96,0,0,0,0,0,144,255,80,0,0,0,0,0,160,255,64,0,0,0,0,0,128,255,112,0,0,0,0,0,32,224,255,48,0,0
"916",0,0,0,0,96,255,64,0,0,0,0,0,144,255,128,0,0,0,16,80,255,255,128,0,0,128,255,255,255,255,96,0,0,80,192,192,192,255,64,0,0,0,0,0,144,255,80,0,0,0,0,0,128,255,64,0,0,0,0,0,80,255,32,0
"917",0,0,0,0,224,192,16,0,0,0,0,0,255,255,32,0,0,0,0,16,240,255,32,0,0,16,128,176,255,176,0,0,0,160,255,255,255,128,0,0,0,16,128,144,255,128,0,0,0,0,0,16,255,224,0,0,0,0,0,0,192,255,32,0
"918",0,0,0,0,80,208,48,0,0,0,0,16,176,255,64,0,0,32,128,224,255,255,80,0,0,32,112,64,192,255,48,0,0,0,0,0,128,255,64,0,0,0,0,0,128,255,80,0,0,0,0,0,128,255,128,0,0,0,0,0,128,255,96,0
"919",0,0,0,0,112,240,0,0,0,0,0,0,160,255,16,0,0,0,32,176,255,255,0,0,0,112,255,224,176,255,48,0,0,16,32,0,128,255,48,0,0,0,0,0,64,255,64,0,0,0,0,0,64,255,48,0,0,0,0,0,96,240,32,0
"920",0,0,0,0,192,240,32,0,0,0,0,16,240,255,0,0,0,0,48,192,255,255,0,0,0,96,255,255,255,240,0,0,0,96,176,96,255,192,0,0,0,0,0,0,255,192,0,0,0,0,0,0,240,208,0,0,0,0,0,0,144,255,48,0
"921",0,0,80,192,160,32,0,0,0,0,192,255,255,80,0,0,0,0,255,255,255,48,0,0,0,0,208,255,255,48,0,0,0,48,255,255,255,48,0,0,0,0,255,255,255,80,0,0,0,0,224,255,255,192,16,0,0,0,48,128,160,128,32,0
"922",0,0,48,176,176,96,0,0,0,48,224,255,255,192,0,0,0,0,112,255,255,192,0,0,0,0,208,255,255,192,0,0,0,0,208,255,255,224,0,0,0,32,240,255,255,208,0,0,0,0,192,255,255,192,0,0,0,0,48,176,176,112,0,0
"923",0,0,0,144,192,80,0,0,0,0,240,255,255,144,0,0,0,0,208,255,255,240,0,0,0,0,208,255,255,192,0,0,0,0,176,255,255,208,0,0,0,0,112,255,255,176,16,0,0,0,112,255,255,128,0,0,0,0,0,160,192,80,0,0
"924",0,0,112,255,224,128,0,0,0,0,80,224,208,192,0,0,0,0,128,255,255,160,0,0,0,0,144,255,255,96,0,0,0,0,176,255,255,80,0,0,0,32,224,255,255,64,0,0,0,16,255,255,255,48,0,0,0,0,112,224,255,160,16,0
"925",0,16,128,160,48,0,0,0,0,32,240,255,255,192,0,0,0,16,224,255,255,192,0,0,0,64,255,255,255,128,0,0,0,64,255,255,255,96,0,0,0,64,255,255,240,48,0,0,0,64,255,255,208,32,0,0,0,16,112,160,128,32,0,0
"926",0,0,64,255,112,32,0,0,0,0,128,255,255,64,0,0,0,0,176,255,255,48,0,0,0,0,144,255,255,0,0,0,0,0,176,255,255,32,0,0,0,0,144,255,240,0,0,0,0,0,144,255,240,0,0,0,0,0,96,192,48,0,0,0
"927",0,0,0,32,240,160,0,0,0,0,0,160,255,255,0,0,0,0,64,255,255,48,0,0,0,64,240,255,255,16,0,0,0,64,192,255,255,0,0,0,0,0,0,192,255,64,0,0,0,0,0,144,255,64,0,0,0,0,0,64,240,64,0,0
"928",0,0,16,208,255,96,0,0,0,96,224,255,255,112,0,0,32,224,255,255,255,32,0,0,0,0,80,255,255,32,0,0,0,0,32,255,255,32,0,0,0,0,0,255,255,16,0,0,0,0,0,224,255,32,0,0,0,0,0,208,255,16,0,0
"929",0,0,0,96,224,240,48,0,0,16,144,255,255,224,32,0,0,96,255,255,255,224,0,0,0,0,96,255,255,128,0,0,0,0,96,255,255,128,0,0,0,0,64,255,255,144,0,0,0,0,16,255,255,240,48,0,0,0,0,160,255,255,64,0
"930",0,0,160,224,224,96,0,0,0,0,128,255,255,176,16,0,0,0,64,255,255,224,32,0,0,0,16,255,255,255,112,0,0,0,0,255,255,255,32,0,0,0,32,224,255,240,48,0,0,0,80,255,255,176,0,0,0,0,128,192,224,96,0,0
"931",0,0,144,208,160,80,0,0,0,0,64,240,255,208,0,0,0,0,16,224,255,240,0,0,0,0,128,255,255,224,16,0,0,0,96,255,255,224,0,0,0,0,192,255,255,224,0,0,0,0,96,255,255,96,0,0,0,0,64,224,240,48,0,0
"932",0,0,96,240,224,80,0,0,0,0,64,240,255,208,0,0,0,0,48,255,255,255,16,0,0,0,80,255,255,240,32,0,0,0,96,255,255,240,16,0,0,0,96,255,255,255,32,0,0,0,64,255,255,192,0,0,0,0,128,255,255,128,0,0
"933",0,0,0,32,224,224,16,0,0,0,0,192,255,255,16,0,0,16,160,255,255,224,0,0,0,96,255,240,255,160,0,0,0,16,48,176,255,112,0,0,0,0,0,112,255,128,0,0,0,0,0,112,255,208,16,0,0,0,0,48,240,240,0,0
"934",0,0,32,255,255,64,0,0,0,0,128,255,255,192,0,0,0,0,224,255,255,0,0,0,0,32,255,255,224,64,0,0,0,128,255,255,160,32,0,0,0,128,255,255,224,32,0,0,0,0,255,255,255,224,32,0,0,0,32,128,255,160,0,0
"935",0,0,96,255,224,0,0,0,0,16,176,255,255,64,0,0,0,0,192,255,255,64,0,0,0,0,240,255,255,16,0,0,0,0,255,255,255,0,0,0,0,64,255,255,240,48,0,0,0,0,144,255,255,208,0,0,0,0,64,224,255,96,0,0
"936",0,0,0,80,128,48,0,0,0,0,240,255,255,255,0,0,0,0,255,255,255,208,0,0,0,0,255,255,255,80,0,0,0,0,255,255,255,144,0,0,0,0,255,255,255,64,0,0,0,0,240,255,255,160,0,0,0,0,32,128,128,112,0,0
"937",0,0,0,32,240,64,0,0,0,0,0,112,255,80,0,0,0,0,128,255,224,16,0,0,0,112,255,255,192,0,0,0,0,32,128,224,192,0,0,0,0,0,0,144,208,0,0,0,0,0,0,96,255,208,32,0,0,0,0,32,192,208,32,0
"938",0,0,0,144,208,80,0,0,0,0,112,255,240,16,0,0,0,0,112,255,128,0,0,0,0,0,176,255,144,0,0,0,0,0,144,255,96,0,0,0,0,0,160,255,80,0,0,0,0,0,176,255,176,0,0,0,0,0,16,192,160,0,0,0
"939",0,0,32,176,224,80,0,0,0,0,0,160,255,255,0,0,0,0,0,160,255,255,64,0,0,0,0,192,255,240,16,0,0,0,16,224,255,208,0,0,0,0,16,255,255,144,0,0,0,0,176,255,255,80,0,0,0,0,96,208,224,0,0,0
"940",0,0,0,0,176,240,32,0,0,0,0,144,255,255,48,0,0,16,160,255,255,192,0,0,0,144,255,255,255,208,0,0,0,176,224,128,255,144,0,0,0,0,0,0,255,192,0,0,0,0,0,0,240,208,0,0,0,0,0,0,192,160,0,0
"941",0,0,0,0,208,240,48,0,0,0,0,144,255,255,112,0,0,16,112,255,255,255,16,0,0,96,255,240,224,255,32,0,0,80,176,32,255,240,0,0,0,0,0,0,224,224,0,0,0,0,0,0,255,192,0,0,0,0,0,0,176,208,0,0
"942",0,0,64,255,176,16,0,0,0,0,80,255,255,112,0,0,0,0,0,224,255,160,0,0,0,0,32,255,255,96,0,0,0,0,48,255,255,144,0,0,0,0,16,255,255,176,0,0,0,0,80,255,255,80,0,0,0,0,32,192,255,176,16,0
"943",0,0,0,0,112,176,16,0,0,0,0,0,192,255,48,0,0,0,0,64,255,255,0,0,0,0,0,32,255,255,0,0,0,0,16,208,255,192,0,0,0,0,112,255,240,224,0,0,0,32,240,80,192,176,0,0,0,0,32,0,112,176,0,0
"944",0,0,0,192,208,80,0,0,0,0,0,176,255,144,0,0,0,0,48,240,255,96,0,0,0,112,240,255,255,32,0,0,0,0,16,255,255,48,0,0,0,0,16,255,255,96,0,0,0,0,16,255,255,96,0,0,0,0,0,176,255,160,0,0
"945",0,0,0,0,224,208,16,0,0,0,0,80,255,255,32,0,0,0,0,224,255,192,0,0,0,16,160,255,255,192,0,0,0,48,192,224,255,144,0,0,0,0,0,80,255,240,0,0,0,0,0,64,255,224,0,0,0,0,0,16,208,255,16,0
"946",0,0,0,32,255,255,32,0,0,0,0,64,255,255,32,0,0,16,64,192,255,192,0,0,0,112,255,255,255,192,0,0,0,0,48,160,255,224,0,0,0,0,0,128,255,192,0,0,0,0,0,96,255,255,32,0,0,0,0,32,192,240,64,0
"947",0,0,0,0,192,80,0,0,0,0,0,32,255,192,0,0,0,0,16,192,255,176,0,0,0,32,192,255,255,160,0,0,0,96,176,80,240,96,0,0,0,0,0,16,255,144,0,0,0,0,0,32,255,176,0,0,0,0,0,48,255,128,0,0
"948",0,0,0,16,176,144,0,0,0,0,0,112,255,208,0,0,0,0,64,224,255,144,0,0,0,160,255,176,255,128,0,0,0,0,0,48,255,96,0,0,0,0,0,48,255,128,0,0,0,0,0,80,255,160,0,0,0,0,0,32,224,96,0,0
"949",0,0,0,0,192,208,16,0,0,0,0,128,255,240,32,0,0,0,160,255,255,192,0,0,0,64,255,255,255,208,0,0,0,64,112,64,255,96,0,0,0,0,0,16,255,128,0,0,0,0,0,16,255,128,0,0,0,0,0,0,192,192,0,0
"950",0,0,0,0,224,112,0,0,0,0,0,208,255,144,0,0,0,0,160,255,255,112,0,0,0,112,255,128,255,32,0,0,0,16,80,96,255,96,0,0,0,0,0,64,255,96,0,0,0,0,0,32,255,96,0,0,0,0,0,0,192,176,0,0
"951",0,0,0,16,224,208,16,0,0,0,0,16,255,255,48,0,0,80,176,240,255,255,0,0,0,64,240,255,255,240,0,0,0,0,0,128,255,112,0,0,0,0,0,160,255,48,0,0,0,0,0,128,255,96,0,0,0,0,0,32,208,240,32,0
"952",0,0,0,16,255,80,0,0,0,0,0,80,255,176,0,0,0,0,0,192,255,176,0,0,0,112,192,255,255,112,0,0,0,64,128,192,255,64,0,0,0,0,0,144,255,32,0,0,0,0,0,160,255,32,0,0,0,0,0,48,208,80,0,0
"953",0,0,0,16,192,128,16,0,0,0,0,64,255,255,16,0,0,0,16,208,255,176,0,0,0,16,176,255,255,192,0,0,0,32,192,128,255,160,0,0,0,0,0,0,240,128,0,0,0,0,0,64,255,64,0,0,0,0,0,48,208,64,0,0
"954",0,0,0,176,255,80,0,0,0,0,0,160,255,80,0,0,0,0,64,255,255,80,0,0,0,176,255,255,255,48,0,0,0,80,128,224,255,32,0,0,0,0,0,224,255,32,0,0,0,0,0,176,255,32,0,0,0,0,0,128,255,128,0,0
"955",0,0,16,240,208,0,0,0,0,0,16,255,255,80,0,0,0,0,112,255,255,0,0,0,0,0,208,255,208,0,0,0,0,112,255,255,208,0,0,0,0,16,176,255,208,0,0,0,0,0,32,255,255,0,0,0,0,0,16,224,255,48,0,0
"956",0,0,0,0,96,160,0,0,0,0,0,0,224,240,0,0,0,0,0,160,255,255,0,0,0,0,112,255,255,240,0,0,0,48,240,112,240,160,0,0,0,0,0,0,208,176,0,0,0,0,0,0,240,144,0,0,0,0,0,0,128,240,0,0
"957",0,0,0,0,80,240,128,0,0,0,0,32,240,255,144,0,0,0,48,240,255,255,160,0,0,112,255,160,128,255,112,0,0,0,16,0,128,255,64,0,0,0,0,0,176,255,16,0,0,0,0,0,144,255,16,0,0,0,0,0,128,224,0,0
"958",0,0,0,0,112,208,80,0,0,0,0,0,240,255,128,0,0,0,16,208,255,255,48,0,0,0,192,255,255,255,0,0,0,128,255,48,255,208,0,0,0,32,48,0,255,192,0,0,0,0,0,0,255,208,0,0,0,0,0,0,128,192,0,0
"959",0,0,0,0,80,224,48,0,0,0,0,0,144,255,128,0,0,0,0,144,255,255,80,0,0,16,208,240,192,255,16,0,0,64,192,48,160,240,0,0,0,0,0,0,176,192,0,0,0,0,0,0,128,192,0,0,0,0,0,0,80,208,64,0
"960",0,0,0,0,224,255,112,0,0,0,0,80,255,255,128,0,0,0,16,192,255,255,128,0,0,80,224,255,255,255,80,0,0,16,64,112,255,255,128,0,0,0,0,32,255,255,112,0,0,0,0,32,255,255,48,0,0,0,0,0,255,255,0,0
"961",0,0,0,0,192,176,16,0,0,0,0,16,255,255,112,0,0,0,16,224,255,255,112,0,0,16,224,255,224,255,128,0,0,80,192,48,128,255,112,0,0,0,0,0,128,255,64,0,0,0,0,0,128,255,16,0,0,0,0,0,176,192,0,0
"962",0,0,0,16,176,224,80,0,0,0,0,144,255,255,80,0,0,0,160,255,255,255,16,0,0,80,255,255,255,255,0,0,0,16,80,176,255,255,0,0,0,0,0,80,255,255,0,0,0,0,0,0,176,255,0,0,0,0,0,0,176,160,0,0
"963",0,0,0,0,176,192,0,0,0,0,0,48,240,224,0,0,0,0,0,176,255,176,0,0,0,0,144,255,255,160,0,0,0,64,255,192,255,192,0,0,0,48,160,48,255,176,0,0,0,0,0,0,255,224,0,0,0,0,0,0,176,176,0,0
"964",0,0,0,0,112,224,112,0,0,0,0,48,255,255,144,0,0,0,96,240,255,255,96,0,0,80,255,255,255,255,32,0,0,64,128,128,255,255,0,0,0,0,0,48,255,255,48,0,0,0,0,16,208,255,0,0,0,0,0,0,128,240,0,0
"965",0,0,0,0,112,240,16,0,0,0,0,0,176,255,0,0,0,0,0,0,255,224,0,0,0,0,0,160,255,240,0,0,0,0,192,255,255,176,0,0,0,80,255,96,240,192,0,0,0,0,16,0,192,255,0,0,0,0,0,0,64,240,64,0
"966",0,0,0,0,48,240,96,0,0,0,0,0,176,255,112,0,0,0,0,144,255,255,64,0,0,0,160,255,255,255,64,0,0,64,255,112,128,255,64,0,0,16,64,0,160,255,32,0,0,0,0,0,112,255,16,0,0,0,0,0,48,255,16,0
"967",0,0,0,64,224,224,80,0,0,0,0,144,255,255,112,0,0,0,80,240,255,240,48,0,0,64,240,255,255,192,0,0,0,80,255,255,255,192,0,0,0,0,0,192,255,208,16,0,0,0,0,128,255,255,112,0,0,0,0,64,224,240,96,0
"968",0,0,0,16,255,176,0,0,0,0,0,16,255,255,64,0,0,0,0,128,255,255,0,0,0,0,160,255,255,255,16,0,0,96,255,224,255,240,0,0,0,16,48,80,255,192,0,0,0,0,0,64,255,192,0,0,0,0,0,32,240,192,0,0
"969",0,0,0,0,160,208,112,0,0,0,0,80,255,255,176,0,0,0,64,224,255,255,112,0,0,48,224,255,255,255,64,0,0,112,255,255,255,255,64,0,0,0,32,208,255,255,48,0,0,0,0,176,255,255,0,0,0,0,0,32,208,255,16,0
"970",0,0,0,208,240,128,0,0,0,0,16,255,255,160,0,0,0,0,16,255,255,128,0,0,0,0,64,255,255,32,0,0,0,0,176,255,224,0,0,0,0,32,255,255,160,0,0,0,0,0,208,255,240,32,0,0,0,0,16,208,255,64,0,0
"971",0,0,0,0,224,64,0,0,0,0,0,48,255,176,0,0,0,0,0,160,255,144,0,0,0,0,0,208,255,112,0,0,0,0,192,255,255,64,0,0,0,16,208,192,255,80,0,0,0,0,0,64,255,144,0,0,0,0,0,0,224,160,0,0
"972",0,0,0,64,208,208,0,0,0,0,0,160,255,255,16,0,0,0,48,224,255,208,0,0,0,0,128,255,255,80,0,0,0,48,240,255,255,64,0,0,0,64,255,255,255,96,0,0,0,32,128,240,255,144,0,0,0,0,0,64,224,192,0,0
"973",0,0,112,192,144,0,0,0,0,0,192,255,255,16,0,0,0,0,176,255,255,0,0,0,0,0,192,255,255,0,0,0,0,0,208,255,255,0,0,0,0,0,208,255,255,0,0,0,0,16,224,255,255,16,0,0,0,0,64,192,192,144,0,0
"974",0,0,0,160,208,0,0,0,0,0,0,208,255,80,0,0,0,0,0,255,255,64,0,0,0,0,48,255,255,112,0,0,0,0,112,255,255,144,0,0,0,0,144,255,255,160,0,0,0,0,160,255,255,224,0,0,0,0,16,80,112,240,128,0
